protein	fraction_significant	binom_p_val	binom_fdr	lower_ci_logFC	median_logFC	upper_ci_logFC	lower_ci_av_exprs	median_av_exprs	upper_ci_av_exprs
AT5G45775.2	0	1	1	0.225046423967204	0.254830564722042	0.280281252307082	18.3963723854444	18.39824708379	18.4004464381185
AT5G46070.1	0	1	1	-0.0475074590234307	0.322684491000045	0.673646882359081	16.4241809503626	16.5937333234055	16.7885502745516
AT5G46290.3	0	1	1	0.432407399308958	0.847521271965368	1.06546965153404	16.0810120868202	16.1743360950302	16.3743803553983
AT5G46630.2	0	1	1	-0.246341914728011	-0.216557773973174	-0.191107086388134	17.0090656866035	17.0109403849491	17.0131397392777
AT5G46750.1	0	1	1	-0.0826507495524103	0.024721573535775	0.0945784173210581	16.3697269470079	16.4230472866162	16.455003902705
AT5G46790.1	0.334	1	1	-1.2684971835506	-1.03524277564663	-0.700404755252163	16.1507316493419	16.2695768699283	16.439086479148
AT5G47010.1	0.921	4.8161648898053e-183	8.92964342683572e-182	1.96386201113157	2.93263922226179	4.50531111914462	14.0781580824491	14.8727234625908	15.3598031819914
AT5G47210.1	0	1	1	0.923882379383766	0.953666520138603	0.979117207723646	17.4947645167186	17.4966392150642	17.4988385693927
AT5G47690.3	0	1	1	-0.441564584670645	-0.411780443915808	-0.386329756330767	16.7120214233273	16.7138961216729	16.7160954760014
AT5G47770.1	0	1	1	0.00603084236141756	0.201296932019947	0.348319577635795	15.8307117424486	15.9147152215243	15.9887428154343
AT5G47880.1	0	1	1	-0.869480828855743	-0.734159496688536	-0.608458265862287	16.2080122400814	16.2724977973782	16.3329107133457
AT5G47930.1	1	9.33263618504238e-302	7.53943680377352e-300	4.53948091890816	5.45342556663883	7.08580121132244	15.3399755985285	16.1512063972857	16.6126467234297
AT5G47990.1	0.823	2.13051428952165e-100	2.7381950698284e-99	1.63431342525119	2.58276899201079	4.18491077743931	13.9455119971449	14.7414551140018	15.2154332331427
AT5G48160.1	0	1	1	-0.120184522410813	-0.0333597182012404	0.0518885749177808	15.5550096452137	15.5976095246463	15.6341269603018
AT5G48230.2	0.944	2.90463404122786e-209	6.44145313848767e-208	1.13455978373829	1.26479378630352	1.32603150942239	16.7849788689114	16.8095727247717	16.8761075808654
AT5G48300.1	0	1	1	0.176443927215952	0.249505581089732	0.32992429309465	15.6775179767159	15.7134770678726	15.7505406769133
AT5G48880.2	0	1	1	-0.954219988791995	-0.796589747631055	-0.705709703848053	16.2881278006024	16.3669855450264	16.4085381478384
AT5G49360.1	0	1	1	-0.0665274337501112	-0.0367432929952696	-0.0112926054102309	16.5766627402167	16.5785374385623	16.5807367928908
AT5G50640.1	0	1	1	-0.225482917359507	0.382224056652713	0.653132345818088	15.8357776314228	16.1395340375318	16.2809181045954
AT5G50850.1	0	1	1	-0.73085313811313	-0.629763428928412	-0.541262084589485	16.638741154105	16.6796369486406	16.7278370171934
AT5G50920.1	0	1	1	0.0229239056575931	0.0527080464124299	0.0781587339974732	16.7057138753701	16.7075885737157	16.7097879280442
AT5G51280.1	0	1	1	-0.877715975004206	0.306189805015821	0.92984954419527	15.4068101846173	15.6562503164684	16.2605345123615
AT5G51300.1	0	1	1	0.546928625853805	0.712125132643627	0.867856819542611	15.3660393804602	15.433323311628	15.5283778454138
AT5G51410.1	0	1	1	0.198061560322071	0.393508647290478	0.609159339761201	15.8788378188675	15.9882511982536	16.0824636706034
AT5G51600.1	0	1	1	-0.453070063451597	-0.0454505617944535	0.525478220368424	17.3779669183619	17.6569616583147	17.860255906971
AT5G51660.1	0	1	1	-0.47087251107314	-0.441088370318305	-0.415637682733265	16.9387935632547	16.9406682616004	16.9428676159289
AT5G51970.1	0	1	1	-0.441938813976798	0.102196877392647	0.316252894415511	15.6401667213132	15.7460355967998	15.9978054594638
AT5G51980.1	0	1	1	0.250925440162685	0.297944129096568	0.344307619397673	15.6490329243637	15.6682160043229	15.6873060757924
AT5G52040.2	0	1	1	0.560340400052363	0.590124540807201	0.615575228392241	18.4277702555901	18.4296449539357	18.4318443082642
AT5G52470.1	0	1	1	-0.110395731315898	0.0177508610826563	0.141611090762086	15.718412030252	15.7787166965829	15.838778921099
AT5G52640.1	0	1	1	-0.422203967589593	-0.392419826834754	-0.366969139249713	16.2700313874505	16.2719060857961	16.2741054401246
AT5G53020.6	0	1	1	-0.627941408305405	-0.0905263292700042	0.4496216048184	16.1388631992889	16.3469400978891	16.6582336529272
AT5G53060.1	0	1	1	0.143111522468158	0.172895663222995	0.198346350808036	15.7733878755039	15.7752625738495	15.777461928178
AT5G53180.1	0	1	1	-0.249782619155685	-0.156688671883844	-0.0366122811062706	16.0338672077563	16.0914283618618	16.1327541788447
AT5G53400.1	0	1	1	-0.185227984463086	0.00619652311227746	0.594254768623012	15.6332886824891	15.7265709289554	16.030212468379
AT5G53440.1	0	1	1	1.06455054050557	1.09433468126041	1.11978536884545	19.2675845519	19.2694592502456	19.2716586045742
AT5G53480.1	0	1	1	0.0762204660788481	0.106004606833685	0.131455294418728	16.5584563339105	16.5603310322561	16.5625303865846
AT5G54160.1	0	1	1	0.0550223555087249	0.0848064962635615	0.110257183848603	17.4481005094433	17.4499752077889	17.4521745621174
AT5G54430.3	0.074	1	1	-1.12259644511216	-0.873357248085883	-0.68773128446974	16.1237386753092	16.1982093206272	16.317466133088
AT5G54900.1	0.242	1	1	1.2264762381394	1.44246738092856	1.71121037954442	16.1522938669065	16.2867518318266	16.3922561953728
AT5G54960.1	0	1	1	-0.623217280240548	0.218160650971605	0.410606307263743	15.6209695321607	15.7354445173032	16.1540616915677
AT5G55070.1	0.977	2.86499749527271e-255	1.15725434541194e-253	2.33634176295498	3.23935420766916	4.82543437068142	14.2903482090908	15.0861162243357	15.527151351076
AT5G55190.1	0	1	1	-0.376910945563261	-0.347126804808425	-0.321676117223383	18.6332754700181	18.6351501683637	18.6373495226923
AT5G55230.2	0.572	2.95699893755544e-06	2.25970662052379e-05	-4.00244141967324	-2.13589535707865	-1.03304195098784	13.6669354256488	14.5726984597404	15.1181435344202
AT5G55660.1	0.007	1	1	-0.228650322987707	0.287405010928245	1.05116464718179	15.5266619673076	15.8754466779365	16.2072993109244
AT5G55670.1	0	1	1	-0.825146923360064	-0.428794513911659	-0.239659779539007	16.3898056030361	16.4830048891393	16.680027866803
AT5G56010.1	0	1	1	-0.544689646127482	-0.514905505372644	-0.489454817787604	22.4216130512581	22.4234877496038	22.4256871039323
AT5G56030.2	0	1	1	0.113105444528857	0.142889585283696	0.168340272868735	17.0442117605005	17.0460864588461	17.0482858131747
AT5G56290.1	0.496	0.612018242521659	1	-3.96755228809669	-2.13718352806406	-1.00737497372179	13.6599242596	14.5134143364837	15.1757615728845
AT5G56350.1	0	1	1	-0.299063730663663	-0.269279589908825	-0.243828902323783	17.4717967195879	17.4736714179336	17.4758707722621
AT5G56630.1	0	1	1	0.216872735960422	0.38414143100316	0.510463102978657	16.0752827291062	16.1532222383315	16.2125786451702
AT5G56680.1	0.71	1.41808458388864e-41	1.37081509775901e-40	-4.15076600477513	-2.44440621552103	-1.24297261463538	13.7460067044149	14.657141533351	15.2400971542074
AT5G56900.2	0	1	1	-0.379329315961565	-0.349545175206728	-0.324094487621684	16.5166731155776	16.5185478139232	16.5207471682517
AT5G56950.1	0	1	1	0.398396767037178	0.453193605862714	0.502883588604846	16.7572066530763	16.7803703436334	16.7990381550777
AT5G57580.1	0.539	0.00742624661358557	0.0528244334589011	-3.95338557097819	-2.13728574961585	-1.1066287458704	13.6043334202938	14.531914432576	15.056614742993
AT5G57870.1	0	1	1	-0.272895249279976	-0.243111108525137	-0.217660420940098	16.4206141096993	16.4224888080449	16.4246881623734
AT5G58040.1	0.175	1	1	0.548473527172517	0.83780902663933	1.28486532096117	15.892597139474	16.0439925772589	16.2680677664278
AT5G58140.1	0	1	1	0.447901738157882	0.519763001805365	0.579092517791216	16.5996327535873	16.6337614142303	16.6612918358865
AT5G58230.1	0	1	1	-0.804626607121146	-0.660814534620436	-0.547528546705294	16.3000880135881	16.3753291300803	16.4326336144786
AT5G58290.1	0	1	1	0.24141735234613	0.271201493100972	0.29665218068601	16.1448675460885	16.1467422444341	16.1489415987626
AT5G58430.1	0	1	1	-0.420133435178432	-0.281907954652947	-0.0738224679701833	15.7073770332613	15.7768076540107	15.8820972027912
AT5G58470.1	0	1	1	0.194141647889289	0.223925788644127	0.249376476229166	16.9018001548049	16.9036748531505	16.9058742074791
AT5G58490.1	0.834	6.39280943354659e-108	8.50619702275434e-107	-4.57802753232429	-2.95207967286605	-1.82617148621719	14.0488250237059	14.8593922849451	15.4212871010452
AT5G59420.1	0	1	1	0.258862481630235	0.402585124041873	0.700389219732716	15.3581609438873	15.427666007474	15.5783510662734
AT5G59540.1	0	1	1	-0.648617995585343	-0.450391729751959	-0.207829845923676	15.6824415918953	15.7738874435698	15.915690294456
AT5G59730.1	0	1	1	-0.148887829691051	-0.0497622967024559	0.0398979588071202	15.8104862601868	15.8568914315751	15.9029452926914
AT5G59850.1	0	1	1	-0.218850096004946	-0.143741051746584	-0.0780063542610944	17.6307429926552	17.6663446025594	17.6943774193879
AT5G59880.1	0	1	1	0.374942147199059	0.45967631968575	0.539314118697725	16.7658660012552	16.8027824536095	16.8417376356627
AT5G59950.5	0.005	1	1	-0.91969892872526	-0.603347966591468	-0.0749280246458029	16.2574232619883	16.4300885627817	16.6900295583885
AT5G59970.1	0	1	1	0.324385563313615	0.354169704068456	0.379620391653496	20.4003825716456	20.4022572699912	20.4044566243198
AT5G60390.1	0	1	1	-0.368811030762215	-0.339026890007374	-0.313576202422334	22.9865496433357	22.9884243416813	22.9906236960098
AT5G60790.1	0	1	1	-0.433512579214715	-0.403728438459878	-0.378277750874835	17.3680677441925	17.3699424425381	17.3721417968667
AT5G60980.2	0	1	1	0.220145310213247	0.249929450968085	0.275380138553127	16.7858587150254	16.787733413371	16.7899327676995
AT5G61780.1	0	1	1	0.633490362304981	0.663274503059818	0.688725190644859	17.3647076023177	17.3665823006633	17.3687816549919
AT5G61790.1	0	1	1	0.00235131859179173	0.11193953827578	0.200097121885993	15.9057549111135	15.9597531303642	15.9987760681492
AT5G62190.1	0	1	1	-0.14016170129918	-0.0664109186675425	0.0109735250391117	15.5531606419048	15.5862767514327	15.6227422429155
AT5G62300.1	0	1	1	0.29325849547146	0.323042636226295	0.348493323811336	18.8878129294087	18.8896876277543	18.8918869820829
AT5G62390.1	0	1	1	-0.188981422969399	0.050337705985698	0.177145805363655	16.262621128417	16.3290214528785	16.4507380933478
AT5G62600.1	0	1	1	0.424703278406777	0.547508310663226	0.671240881471904	16.3357381673176	16.395140797605	16.4542356699074
AT5G62700.1	0	1	1	-1.01337456741886	-0.983590426664022	-0.958139739078984	21.2935566481295	21.2954313464752	21.2976307008037
AT5G63190.1	0	1	1	-0.225662543548954	-0.0887522022609891	0.41393606154881	15.4768707438173	15.5439453041705	15.7940497890574
AT5G63550.2	0	1	1	-0.377251089656676	-0.26740848626662	-0.106268149999579	16.4506702225894	16.5027083643774	16.583575504297
AT5G63680.1	0	1	1	-0.597237328688442	-0.438772244362626	-0.347017946629037	15.8497342174103	15.9269405621799	15.9686976822367
AT5G63800.1	0	1	1	0.0286979263121164	0.0584820670669568	0.0839327546519989	16.5359489459319	16.5378236442775	16.5400229986061
AT5G64040.2	0	1	1	0.652388716003164	0.682172856758002	0.707623544343043	18.0211293504134	18.0230040487591	18.0252034030876
AT5G64200.1	0	1	1	-0.0683054672053142	-0.0385213264504761	-0.013070638865434	18.0348265599218	18.0367012582674	18.0389006125959
AT5G64270.1	0	1	1	-0.673459168974326	-0.501219320326884	-0.229740651961997	16.3801994174368	16.5132928834016	16.5949331649335
AT5G65010.2	0	1	1	-0.572478089991198	-0.49272951442777	-0.364519257659172	17.955756181818	17.9897799811172	18.0566833579501
AT5G65960.1	0.669	2.62464555837515e-27	2.41339359879861e-26	-4.25210918037753	-2.44900102789258	-1.34928907724417	13.8265983991825	14.7253258190285	15.2781334728337
AT5G66200.1	0	1	1	0.503862381371432	1.11473496074246	1.27782713127209	15.473453279165	15.7847385844206	15.8663909278736
AT5G66420.2	0	1	1	0.0702258399232285	0.100009980678069	0.125460668263109	17.9293151363086	17.9311898346542	17.9333891889827
AT5G66570.1	0	1	1	-0.723296901794019	-0.693512761039181	-0.668062073454137	17.8462393564658	17.8481140548114	17.8503134091399
AT5G66680.1	0	1	1	0.231671461360776	0.261455602115615	0.286906289700654	16.1950203377093	16.1968950360549	16.1990943903835
AT5G66690.1	0	1	1	0.306620151758733	0.378411212930146	0.451254209564444	16.6962311971673	16.732442990805	16.7643389616558
AT5G66760.1	0.004	1	1	0.48619351655897	0.706793412603353	1.06069404533102	15.8535106858913	15.9777877235907	16.1485423071247
AT5G67320.1	0	1	1	-0.127446191735379	0.0250555904827128	0.185436055483074	15.4484423904522	15.5257202834669	15.5956673820524
AT5G67360.1	0	1	1	-0.0159626290140949	0.0138215117407431	0.0392721993257831	19.0439894931969	19.0458641915425	19.0480635458711
AT5G67385.1	0.674	7.22655673260116e-29	6.69937349555074e-28	-4.19293096794813	-2.37644940022429	-1.24263584049274	13.7301598161719	14.6236685471907	15.170621940225
AT5G67530.1	0	1	1	0.0391372853662072	0.0689214261210451	0.0943721137060849	16.7568780184984	16.758752716844	16.7609520711726
AT5G67630.1	0	1	1	-0.243343649235485	-0.213559508480649	-0.188108820895607	16.4557214497005	16.4575961480462	16.4597955023747
ATCG00020.1	0	1	1	-1.4350337237689	-1.40524958301406	-1.37979889542902	20.2545958606631	20.2564705590087	20.2586699133372
ATCG00120.1	0	1	1	-1.21163304447051	-1.18184890371567	-1.15639821613063	19.4655123878499	19.4673870861955	19.469586440524
ATCG00270.1	0	1	1	-1.76389630210371	-1.73411216134887	-1.70866147376383	19.3282863257329	19.3301610240785	19.332360378407
ATCG00280.1	0	1	1	-1.80092296625155	-1.77113882549671	-1.74568813791168	19.9940433831775	19.9959180815231	19.9981174358516
ATCG00340.1	0	1	1	-1.12086756235549	-1.05760547143385	-0.99498273389132	17.2312989959783	17.2587807381035	17.289679883542
ATCG00350.1	0	1	1	-0.996647749820734	-0.763280494464071	-0.528719632670345	16.0503685466921	16.1665462061992	16.2841531241155
ATCG00480.1	0	1	1	-0.0730956409720342	-0.043311500217194	-0.0178608126321539	18.4871417412134	18.489016439559	18.4912157938875
ATCG00490.1	0	1	1	0.0295136325658176	0.059297773320653	0.0847484609056928	22.4002318895063	22.4021065878519	22.4043059421804
ATCG00500.1	0.749	2.01872760883311e-58	2.17445802437167e-57	1.4167342597328	2.42666744063939	4.0152106487854	13.8583450861243	14.6426605800711	15.1858060566635
ATCG00680.1	0	1	1	-2.54546509170523	-2.51568095095039	-2.49023026336535	18.6947967556927	18.6966714540383	18.6988708083669
