protein	pval	fdr	lower_ci_logFC	median_logFC	upper_ci_logFC	lower_ci_av_exprs	median_av_exprs	upper_ci_av_exprs
AT2G21330.1	0.55537555365793	0.834347056669751	0.484255544710551	1.81068901068662	1.96857939815846	13.8268082800057	13.9609812180042	14.1039821776187
AT2G21390.1	0.120675939374777	0.821402232129927	1.68381615632777	2.11686684429068	2.78714954024704	14.2683352581682	14.6034766061464	14.8200019501279
AT2G21660.1	0.314799528286989	0.821402232129927	1.20225090621169	1.23726612591636	1.49174900612009	16.4755933570988	16.6028347972006	16.620342407053
AT2G22170.1	0.0150887432794821	0.659917456808305	1.76320738937041	3.26153258422534	3.38228623915733	12.6645194851658	12.9190041735636	13.1252931801834
AT2G22780.1	0.342899581085102	0.821402232129927	-1.99424053039995	0.231386455077641	0.943171206590439	12.7191331223337	12.9125482460635	13.6509935367742
AT2G23350.1	0.533619381220086	0.834347056669751	-0.151436152963588	-0.085152403307517	1.59179365561316	12.7762737060568	12.9744522467488	13.3574443578412
AT2G24060.1	0.522130487644407	0.834347056669751	-0.474365081339766	-0.0394185523437287	1.17770638688825	13.5823916687248	13.6918079535813	13.9199966483449
AT2G24270.2	0.721451640908947	0.855431932679723	-0.551893015519489	-0.00188776169055097	0.595207164386692	13.6897173801036	14.3117889538038	14.4000577445628
AT2G25970.1	0.0312426865218821	0.821402232129927	2.63445959337828	3.2005429448515	4.12898390797074	13.8451898911229	14.3094103726825	14.5924520484191
AT2G27100.1	0.0793023184636737	0.821402232129927	1.84171958184307	2.12233148744771	3.35210513137314	13.8405955422699	14.4554823642326	14.5957883170349
AT2G27530.1	0.267605337989379	0.821402232129927	0.506004162152419	1.40616724588215	3.37292830666367	13.0400964492789	14.5667115780832	14.6810807296477
AT2G27710.1	0.552145168576169	0.834347056669751	-1.68220320204362	0.041624718158944	0.954870875553772	12.2300409788467	12.8819517980908	12.9920846004973
AT2G28000.1	0.203599250133471	0.821402232129927	1.31597406001697	1.64645911191916	1.70067385329039	11.4711300830777	13.8492487641647	14.0172280035781
AT2G30000.1	0.796470887274674	0.882214489450269	-0.064568612860653	0.106125761719279	0.534499040334985	14.2067581979809	14.3275366117126	14.7720858337329
AT2G30620.1	0.909770556260286	0.937839702279205	-0.130286610228263	-0.130286610228263	-0.130286610228263	17.2609547349434	17.2609547349434	17.2609547349434
AT2G31610.1	0.7883784236469	0.882074072722327	0.274172970597587	0.274172970597587	0.274172970597587	16.4302624577962	16.4302624577962	16.4302624577962
AT2G32700.7	0.373581402028488	0.821402232129927	-0.0255703743839874	0.877289874519165	3.22582449477587	12.3264134895924	12.7179827342141	12.9926259681885
AT2G33150.1	0.84179666350676	0.90493040003465	-0.175573522977979	-0.175573522977979	-0.175573522977979	15.6135945855601	15.6135945855601	15.6135945855601
AT2G33340.1	0.702611334485543	0.852741961512368	0.316807841844629	0.316807841844629	0.316807841844629	16.3369624668407	16.3369624668407	16.3369624668407
AT2G33730.1	0.555861118319492	0.834347056669751	-1.76401620508158	0.0455302081157206	0.697569904799432	12.8372540515585	12.9692889653946	13.1886804254542
AT2G33800.1	0.635808427116532	0.835789643116255	-0.183215469945076	0.0127852186174952	1.52050263890611	14.6837327457904	15.0136921462418	15.2524291586265
AT2G34040.1	0.125189718818153	0.821402232129927	1.61615333127879	2.63369434696729	2.6934012476579	14.4247988218821	14.4546522722274	14.9634227800717
AT2G34480.2	0.398708291437736	0.826038140178114	-0.421776245659085	1.19127301226989	1.21698837985081	14.0806218535878	14.3725019212759	15.1584376384938
